product_id,product_number,category,name,base_price,price,unit_price,arrival,rating,reward,url
2874,7978311246,maternity_baby,"하기스 2024 네이처메이드 썸머 팬티형 기저귀 남여공용, 6단계, 68매","66,900","51,900",(1개당 763원),내일(토) 도착 보장,(298),"최대 2,491원 적립",coupang_img\7978311246.jpg
2875,21993245,maternity_baby,"무스텔라 이드라 베베 바디로션, 300ml, 2개","41,000","25,440",(10ml당 424원),내일(토) 도착 보장,(7886),"최대 1,272원 적립",coupang_img\21993245.jpg
2876,4876504068,maternity_baby,"아토팜 MLE 크림, 160ml, 1개","50,000","24,160","(10ml당 1,510원)",내일(토) 도착 보장,(12574),"최대 1,208원 적립",coupang_img\4876504068.jpg
2877,7052864231,maternity_baby,"닥터포이 웰키커 어린이 철분 & 비타민C, 120정, 1개","18,110","16,500",(1정당 138원),내일(토) 도착 보장,(3577),최대 825원 적립,coupang_img\7052864231.jpg
2878,86004,maternity_baby,"비앤비 신생아 면봉, 210개입, 3개","11,000","10,870",(10개입당 173원),내일(토) 도착 보장,(13684),최대 516원 적립,coupang_img\86004.jpg
2879,10738872,maternity_baby,"뽀로로 어린이음료 밀크맛, 235ml, 48개","31,550","30,880",(100ml당 274원),내일(토) 도착 보장,(53405),"최대 1,544원 적립",coupang_img\10738872.jpg
2880,217817134,maternity_baby,"알프레미오 유아 수유시트 VER.2, 아이보리, 매쉬+오가닉","30,000","22,120","(1개당 22,120원)",내일(토) 도착 보장,(7747),"최대 1,106원 적립",coupang_img\217817134.jpg
2881,15040201,maternity_baby,"베베숲 시그니처 블루 엠보싱 물티슈 리필형 75평량, 70매, 10팩","26,670","22,900",(10매당 327원),내일(토) 도착 보장,(6548),"최대 1,134원 적립",coupang_img\15040201.jpg
2882,21993245,maternity_baby,"무스텔라 이드라베베 바디로션, 500ml, 1개","33,000","20,640",(10ml당 413원),내일(토) 도착 보장,(7886),"최대 1,032원 적립",coupang_img\21993245.jpg
2883,6572547685,maternity_baby,"브라운 네이처 센시티브 아기물티슈 캡형 73평량, 70매, 10개","36,900","20,900",(10매당 299원),내일(토) 도착 보장,(10489),"최대 1,045원 적립",coupang_img\6572547685.jpg
2884,7808711058,maternity_baby,"페넬로페 본보야지 퐁피두 저자극 아기물티슈 캡형, 75g, 70매, 10팩","37,500","22,220",(10매당 317원),내일(토) 도착 보장,(4651),"최대 1,011원 적립",coupang_img\7808711058.jpg
2885,7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 3단계, 168매","54,600","35,970",(1개당 214원),내일(토) 도착 보장,(26034),"최대 1,799원 적립",coupang_img\7663342470.jpg
2886,12387638,maternity_baby,"그로미미 교체용 빨대세트 2단계, 투명, 2세트","30,000","15,600","(1개당 7,800원)",내일(토) 도착 보장,(10141),최대 780원 적립,coupang_img\12387638.jpg
2887,7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 5단계, 120매","54,600","35,970",(1개당 300원),내일(토) 도착 보장,(26034),"최대 1,799원 적립",coupang_img\7663342470.jpg
2888,6758894677,maternity_baby,"편강율 키즈 앤 베이비 촉촉 선크림 SPF50+ PA++++, 2개, 75ml","40,000","19,900","(10ml당 1,327원)",내일(토) 도착 보장,(3362),최대 985원 적립,coupang_img\6758894677.jpg
2889,1237073281,maternity_baby,"더트웰브 2단계 토들러칫솔 12~36개월, 파스텔, 12개, 1세트","29,800","19,030","(1개당 1,586원)",내일(토) 도착 보장,(5354),최대 951원 적립,coupang_img\1237073281.jpg
2890,1414726540,maternity_baby,"코멧 베이비 코지핏 팬티형 기저귀 남여공용, 5단계, 108매","32,900","30,990",(1개당 287원),내일(토) 도착 보장,(23157),"최대 1,550원 적립",coupang_img\1414726540.jpg
2891,9688432,maternity_baby,"아토팜 MLE 유아로션, 300ml, 1개","50,000","25,500",(10ml당 850원),내일(토) 도착 보장,(14637),"최대 1,275원 적립",coupang_img\9688432.jpg
2892,7273646618,maternity_baby,"하기스 NEW 맥스드라이 남아용 팬티형 기저귀, 5단계, 88매","73,800","47,440",(1개당 539원),내일(토) 도착 보장,(3643),"최대 2,372원 적립",coupang_img\7273646618.jpg
2893,4842774169,maternity_baby,"닥터아토 손소독 티슈 휴대형, 20매, 36개","40,450","35,040",(10매당 487원),내일(토) 도착 보장,(9310),"최대 1,698원 적립",coupang_img\4842774169.jpg
2894,7956680597,maternity_baby,"하기스 2024 매직컴포트 팬티형 기저귀 남녀공용, 5단계, 84매","50,900","39,750",(1개당 473원),내일(토) 도착 보장,(211),"최대 1,680원 적립",coupang_img\7956680597.jpg
2895,4852081116,maternity_baby,"다우니 엑스퍼트 센서티브 초고농축 섬유유연제 본품, 1L, 3개","29,300","28,500",(100ml당 950원),내일(토) 도착 보장,(15863),"최대 1,425원 적립",coupang_img\4852081116.jpg
2896,7308156780,maternity_baby,"앱솔루트 명작 2FL 분유 2단계, 800g, 4개","71,880","68,400","(100g당 2,138원)",내일(토) 도착 보장,(24203),"최대 3,420원 적립",coupang_img\7308156780.jpg
2897,15040202,maternity_baby,"베베숲 시그니처 블루 유아물티슈 캡형 75평량, 70매입, 20개","47,800","46,800",(10매당 334원),내일(토) 도착 보장,(87089),"최대 2,316원 적립",coupang_img\15040202.jpg
2898,7549415014,maternity_baby,"그린핑거 유아용 마이키즈 산리오 얼굴로션, 160ml, 1개","17,900","12,630",(10ml당 789원),내일(토) 도착 보장,(479),최대 631원 적립,coupang_img\7549415014.jpg
2899,1550898042,maternity_baby,"242 향균 이중 미세모 어린이 칫솔, 혼합색상, 20개, 1개","19,800","15,900",(1개당 795원),내일(토) 도착 보장,(9273),최대 795원 적립,coupang_img\1550898042.jpg
2900,7324594536,maternity_baby,"하기스 NEW 크린베베 순면감촉 일자형 기저귀 유아용, 4단계, 192매","34,500","25,740",(1개당 134원),내일(토) 도착 보장,(4859),"최대 1,287원 적립",coupang_img\7324594536.jpg
2901,20187699,maternity_baby,"무스텔라 젠틀 유아 샴푸, 500ml, 1개","23,000","16,390","(100ml당 3,278원)",내일(토) 도착 보장,(4898),최대 779원 적립,coupang_img\20187699.jpg
2902,6260645769,maternity_baby,"코멧 길이조절 유아 옷걸이, 20개입","15,700","13,770",(1개당 689원),내일(토) 도착 보장,(3528),최대 689원 적립,coupang_img\6260645769.jpg
2903,4782250879,maternity_baby,"마미포코 에어핏팬티 남아용, 5단계, 112매","59,900","38,110",(1개당 340원),내일(토) 도착 보장,(15882),"최대 1,810원 적립",coupang_img\4782250879.jpg
2904,73837753,maternity_baby,"퍼실 센서티브 젤 유아 세제 1.35L, 3개","30,300","23,450",(100ml당 579원),내일(토) 도착 보장,(29058),"최대 1,055원 적립",coupang_img\73837753.jpg
2905,7324594536,maternity_baby,"하기스 NEW 크린베베 일자형 기저귀 유아용, 3단계, 210매","34,500","27,120",(1개당 129원),내일(토) 도착 보장,(4859),"최대 1,356원 적립",coupang_img\7324594536.jpg
2906,7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 4단계, 138매","54,600","36,700",(1개당 266원),내일(토) 도착 보장,(26034),"최대 1,835원 적립",coupang_img\7663342470.jpg
2907,7978311246,maternity_baby,"하기스 2024 네이처메이드썸머 팬티형 기저귀 남여공용, 5단계, 80매","66,900","51,900",(1개당 649원),내일(토) 도착 보장,(298),"최대 2,491원 적립",coupang_img\7978311246.jpg
2908,5541736244,maternity_baby,"남양유업 맛있는우유GT 아인슈타인 베이비 190ml, 24개","25,900","21,890",(100ml당 480원),내일(토) 도착 보장,(43379),"최대 1,095원 적립",coupang_img\5541736244.jpg
2909,7495425977,maternity_baby,"편강율 키즈 앤 베이비 모이스처 선쿠션 SPF50+ PA++++, 15g, 1개","20,000","11,900","(10g당 7,933원)",내일(토) 도착 보장,(219),최대 577원 적립,coupang_img\7495425977.jpg
2910,7934806283,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 사과향 4p, 110g, 4개","20,900","12,900",(10g당 293원),내일(토) 도착 보장,(436),최대 645원 적립,coupang_img\7934806283.jpg
2911,7757327077,maternity_baby,"마미포코 플렉스팬티 남아용, 5단계, 132매","59,900","32,790",(1개당 248원),내일(토) 도착 보장,(444),"최대 1,558원 적립",coupang_img\7757327077.jpg
2912,7251718191,maternity_baby,"경남제약 레모나산 틴케이스 120포 + 쇼핑백, 240g, 1세트","30,000","19,850",(10g당 827원),내일(토) 도착 보장,(6094),최대 963원 적립,coupang_img\7251718191.jpg
2913,7455919074,maternity_baby,"베베숲 유아용 오리진 물티슈 캡형, 100매, 20개","31,800","25,800",(10매당 129원),내일(토) 도착 보장,(24842),"최대 1,290원 적립",coupang_img\7455919074.jpg
2914,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 7단계, 68매","54,800","35,000",(1개당 515원),내일(토) 도착 보장,(50970),"최대 1,750원 적립",coupang_img\6359859813.jpg
2915,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 4단계, 112매","54,800","35,000",(1개당 313원),내일(토) 도착 보장,(50970),"최대 1,750원 적립",coupang_img\6359859813.jpg
2916,5509226394,maternity_baby,"아토팜 탑투토 올인원워시, 1개, 460ml","35,000","18,390","(100ml당 3,998원)",내일(토) 도착 보장,(19715),최대 920원 적립,coupang_img\5509226394.jpg
2917,7043717513,maternity_baby,"일리윤 튼살크림, 330ml, 1개","44,000","25,210",(10ml당 764원),내일(토) 도착 보장,(8707),"최대 1,260원 적립",coupang_img\7043717513.jpg
2918,1203858899,maternity_baby,"이지캔 매직 공용 리필 280, 10개","19,900","19,400","(1개당 1,940원)",내일(토) 도착 보장,(10708),최대 970원 적립,coupang_img\1203858899.jpg
2919,7660148354,maternity_baby,"팸퍼스 통잠팬티 팬티형 밤기저귀, 4단계, 120매","58,900","48,050",(1개당 400원),내일(토) 도착 보장,(11859),"최대 2,403원 적립",coupang_img\7660148354.jpg
2920,6638995353,maternity_baby,"마더케이 세라믹 이유식 가위세트, 가위 + 집게, 1세트, 그레이","32,000","17,570","(1세트당 17,570원)",내일(토) 도착 보장,(610),최대 852원 적립,coupang_img\6638995353.jpg
2921,7054927569,maternity_baby,"마더케이 프리미엄 Thin 1mm 수유패드, 108매입, 1개","26,000","16,130",(1매당 149원),내일(토) 도착 보장,(8823),최대 782원 적립,coupang_img\7054927569.jpg
2922,7779133477,maternity_baby,"팸퍼스 베이비 드라이 아동공용 기저귀 팬티형, 4단계, 168매","75,500","58,510",(1개당 348원),내일(토) 도착 보장,(10091),"최대 2,925원 적립",coupang_img\7779133477.jpg
2923,7881685402,maternity_baby,"하기스 2024 네이처메이드밤부 팬티형 기저귀 남녀공용, 5단계, 68매","68,000","49,500",(1개당 728원),내일(토) 도착 보장,(101),"최대 2,030원 적립",coupang_img\7881685402.jpg
2924,7055016168,maternity_baby,"아이엠마더 분유 2단계, 2개, 800g","55,000","52,660","(100g당 3,291원)",내일(토) 도착 보장,(12343),"최대 2,633원 적립",coupang_img\7055016168.jpg
2925,6422565931,maternity_baby,"닥터노아 마루 유아 치약 불소 라즈베리 레몬향, 3개, 75g","15,300","14,520",(10g당 645원),내일(토) 도착 보장,(4349),최대 726원 적립,coupang_img\6422565931.jpg
2926,7458499411,maternity_baby,"아올다 hello 아이 유기농 보리보리 보리차, 100ml, 20개","18,610","17,900",(10ml당 90원),내일(토) 도착 보장,(329),최대 626원 적립,coupang_img\7458499411.jpg
2927,5509226394,maternity_baby,"아토팜 탑투토 올인원워시, 2개, 460ml","70,000","32,990","(100ml당 3,586원)",내일(토) 도착 보장,(19715),"최대 1,650원 적립",coupang_img\5509226394.jpg
2928,7870430619,maternity_baby,"브라운 프리미엄 옐로우 아기물티슈 캡형, 72개입, 10개","34,900","23,900",(10매당 332원),내일(토) 도착 보장,(46871),"최대 1,183원 적립",coupang_img\7870430619.jpg
2929,7923609064,maternity_baby,"고등어밥상 가시제거연구소 고등어 (냉동), 800g, 1개","16,450","14,950","(100g당 1,869원)",내일(토) 새벽 도착 보장,(24),최대 748원 적립,coupang_img\7923609064.jpg
2930,7956680597,maternity_baby,"하기스 2024 매직컴포트 팬티형 기저귀 남녀공용, 6단계, 72매","50,900","39,750",(1개당 552원),내일(토) 도착 보장,(211),"최대 1,653원 적립",coupang_img\7956680597.jpg
2931,6758879578,maternity_baby,"바이오가이아 프로텍티스 이지드롭 프로바이오틱스 + 비타민 D 영양제, 10ml, 1개","75,000","57,500","(10ml당 57,500원)",내일(토) 도착 보장,(4863),"최대 2,675원 적립",coupang_img\6758879578.jpg
2932,7941549170,maternity_baby,"팸퍼스 2024 터치오브네이처 썸머팬티 기저귀, 6단계, 96매","80,400","66,140",(1개당 689원),내일(토) 도착 보장,(142),"최대 3,307원 적립",coupang_img\7941549170.jpg
2933,8039993424,maternity_baby,"뉴케어 마이키즈 밀크맛, 150ml, 24개","48,000","31,410",(10ml당 87원),내일(토) 도착 보장,(1113),"최대 1,570원 적립",coupang_img\8039993424.jpg
2934,7308156780,maternity_baby,"앱솔루트 명작 2FL 분유 2단계, 800g, 2개","36,860","36,100","(100g당 2,256원)",내일(토) 도착 보장,(24203),"최대 1,805원 적립",coupang_img\7308156780.jpg
2935,1425500493,maternity_baby,"미엘 클래식 유아물티슈 캡형, 100매, 20개","23,410","22,660",(10매당 113원),내일(토) 도착 보장,(15515),"최대 1,133원 적립",coupang_img\1425500493.jpg
2936,7935340780,maternity_baby,"일동후디스 트루맘 뉴클래스 슈퍼프리미엄 분유 1단계 0~6개월, 800g, 1개","48,900","39,800","(100g당 4,975원)",내일(토) 도착 보장,(50),"최대 1,990원 적립",coupang_img\7935340780.jpg
2937,6393310138,maternity_baby,"대상 집으로ON 핑크퐁 멸균 앙팡 칼슘 우유 150ml x 24p, 우유맛, 24개","25,000","19,900",(100ml당 553원),내일(토) 도착 보장,(5986),최대 995원 적립,coupang_img\6393310138.jpg
2938,7881838408,maternity_baby,"직화 순살 고등어 구이 (냉동), 90g, 5팩","19,390","15,390","(100g당 3,420원)",내일(토) 새벽 도착 보장,(222),최대 745원 적립,coupang_img\7881838408.jpg
2939,7605273087,maternity_baby,"BRAUN 체온계 IRT6525KO, 1개","97,500","77,550","(1개당 77,550원)",내일(토) 도착 보장,(1082),"최대 3,878원 적립",coupang_img\7605273087.jpg
2940,3325924,maternity_baby,"키움정 성장발육 건강기능식품, 240정, 1개","79,000","52,900",(1정당 220원),내일(토) 도착 보장,(14154),"최대 2,645원 적립",coupang_img\3325924.jpg
2941,7940108189,maternity_baby,"팸퍼스 에어차차 썸머팬티, 6단계, 126매","87,900","75,650",(1개당 600원),내일(토) 도착 보장,(9706),"최대 3,783원 적립",coupang_img\7940108189.jpg
2942,1936947396,maternity_baby,"만토바 키즈 오일 스프레이 100ml, 아보카도, 1개","11,250","9,900",(10ml당 990원),내일(토) 도착 보장,(683),최대 495원 적립,coupang_img\1936947396.jpg
2943,7935376671,maternity_baby,"일동후디스 트루맘 뉴클래스 분유 2단계 6~12개월, 800g, 1개","48,900","39,800","(100g당 4,975원)",내일(토) 도착 보장,(117),"최대 1,990원 적립",coupang_img\7935376671.jpg
2944,7043717513,maternity_baby,"일리윤 튼살크림, 200ml, 1개","30,000","17,430",(10ml당 872원),내일(토) 도착 보장,(8707),최대 871원 적립,coupang_img\7043717513.jpg
2945,7055016168,maternity_baby,"아이엠마더 분유 2단계, 3개, 800g","82,500","80,950","(100g당 3,373원)",내일(토) 도착 보장,(12343),"최대 4,048원 적립",coupang_img\7055016168.jpg
2946,105834841,maternity_baby,"보타니컬테라피 이지워시 썬스틱15g, 15g, 1개","18,000","13,970","(10g당 9,313원)",내일(토) 도착 보장,(1111),최대 699원 적립,coupang_img\105834841.jpg
2947,7849430162,maternity_baby,"레드보스 10%한정 클래식 루이보스티, 1g, 60개입, 1개","23,060","15,800","(10g당 2,633원)",내일(토) 도착 보장,(1986),최대 790원 적립,coupang_img\7849430162.jpg
2948,7047433860,maternity_baby,"임페리얼XO 분유 2단계, 800g, 2개","39,720","39,220","(100g당 2,451원)",내일(토) 도착 보장,(13031),"최대 1,961원 적립",coupang_img\7047433860.jpg
2949,7098936585,maternity_baby,"쿠잉 베러업 팬티형 기저귀, 80매, 점보형(2XL)","29,670","28,140",(1개당 352원),내일(토) 도착 보장,(2873),"최대 1,407원 적립",coupang_img\7098936585.jpg
2950,6820503747,maternity_baby,"앙블랑 프리미엄 블랙 아기물티슈 캡형, 70매, 10개","36,000","24,900",(10매당 356원),내일(토) 도착 보장,(18445),"최대 1,145원 적립",coupang_img\6820503747.jpg
2951,7660148354,maternity_baby,"팸퍼스 통잠팬티 팬티형 밤기저귀, 6단계, 88매","58,900","48,050",(1개당 546원),내일(토) 도착 보장,(11859),"최대 2,403원 적립",coupang_img\7660148354.jpg
2952,7251778175,maternity_baby,"하기스 맥스드라이 뉴 공용 대형 밴드형, 4단계, 120매","70,000","47,000",(1개당 392원),6/4(화) 도착 예정,(5927),"최대 2,350원 적립",coupang_img\7251778175.jpg
2953,7646155579,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 딸기향 4p, 110g, 4개","20,900","12,900",(10g당 293원),내일(토) 도착 보장,(1494),최대 645원 적립,coupang_img\7646155579.jpg
2954,7940108189,maternity_baby,"팸퍼스 2024 에어차차 썸머팬티 기저귀, 4단계, 180매","87,900","74,900",(1개당 416원),내일(토) 도착 보장,(9706),"최대 3,745원 적립",coupang_img\7940108189.jpg
2955,20187697,maternity_baby,"무스텔라 유아용 젠틀 클렌징 젤, 500ml, 1개","20,500","14,250","(100ml당 2,850원)",내일(토) 도착 보장,(6349),최대 713원 적립,coupang_img\20187697.jpg
2956,21267129,maternity_baby,"무스텔라 비타민 배리어 크림, 100ml, 1개","16,000","12,920","(10ml당 1,292원)",내일(토) 도착 보장,(2188),최대 626원 적립,coupang_img\21267129.jpg
2957,15040202,maternity_baby,"베베숲 시그니처 블루 유아물티슈 캡형 75gsm, 32매입, 12개","17,900","16,110",(10매당 420원),내일(토) 도착 보장,(87089),최대 796원 적립,coupang_img\15040202.jpg
2958,7660148354,maternity_baby,"팸퍼스 통잠팬티 팬티형 밤기저귀, 5단계, 104매","58,900","47,550",(1개당 457원),내일(토) 도착 보장,(11859),"최대 2,378원 적립",coupang_img\7660148354.jpg
2959,7737598780,maternity_baby,"바노 이왕재 박사 메가 비타민C 3000mg 90p, 270g, 1박스","55,900","38,610","(10g당 1,430원)",내일(토) 도착 보장,(90),"최대 1,930원 적립",coupang_img\7737598780.jpg
2960,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 5단계, 92매","54,800","35,000",(1개당 380원),내일(토) 도착 보장,(50970),"최대 1,750원 적립",coupang_img\6359859813.jpg
2961,7427543327,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 포도향, 110g, 4개","20,900","12,900",(10g당 293원),내일(토) 도착 보장,(4295),최대 645원 적립,coupang_img\7427543327.jpg
2962,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 6단계, 160매","109,600","69,930",(1개당 437원),내일(토) 도착 보장,(50970),"최대 3,496원 적립",coupang_img\6359859813.jpg
2963,7885639680,maternity_baby,"맘마밀요미요미 유기농 주스 125ml, 과일믹스, 24개","24,000","11,700",(100ml당 390원),내일(토) 도착 보장,(2623),최대 585원 적립,coupang_img\7885639680.jpg
2964,7551814524,maternity_baby,"해호 캐치티니핑 썸머패치 24p, 5개","20,000","14,990","(1개당 2,998원)",내일(토) 도착 보장,(33),최대 750원 적립,coupang_img\7551814524.jpg
2965,7538915616,maternity_baby,"크리오 펌프팝 어린이칫솔 초등 주니어 3단계 10개입, 혼합색상, 1세트","17,800","10,900","(1개당 1,090원)",내일(토) 도착 보장,(1583),최대 545원 적립,coupang_img\7538915616.jpg
2966,266992568,maternity_baby,"돌 하이 오렌지 주스, 120ml, 32개","22,000","18,200",(100ml당 474원),내일(토) 도착 보장,(31558),최대 910원 적립,coupang_img\266992568.jpg
2967,7927695900,maternity_baby,"하기스 NEW 맥스드라이 여아용 팬티형 기저귀, 4단계, 104매","73,800","44,930",(1개당 432원),내일(토) 도착 보장,(3804),"최대 2,246원 적립",coupang_img\7927695900.jpg
2968,7837620493,maternity_baby,"블랑슈 프리미엄 블랙 라벨 아기물티슈 캡형 76평량, 72매, 10개","32,900","18,900",(10매당 263원),내일(토) 도착 보장,(207),최대 795원 적립,coupang_img\7837620493.jpg
2969,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 6단계, 80매","54,800","35,000",(1개당 438원),내일(토) 도착 보장,(50970),"최대 1,750원 적립",coupang_img\6359859813.jpg
2970,7357908877,maternity_baby,"오가닉팩토리 올인원 탱크 유모차 2구 컵홀더 & 폰홀더, 블랙, 1개","30,000","21,900","(1개당 21,900원)",내일(토) 도착 보장,(121),"최대 1,095원 적립",coupang_img\7357908877.jpg
2971,2783169,maternity_baby,"동아제약 어린이용 가그린 사과향, 550ml, 3개","22,500","13,800",(10ml당 84원),내일(토) 도착 보장,(26722),최대 655원 적립,coupang_img\2783169.jpg
2972,7851698172,maternity_baby,"순둥이 오리지널 플러스 엘블루 아기물티슈 캡형 75평량, 75g, 70매, 10팩","15,800","13,900",(10매당 199원),내일(토) 도착 보장,(205),최대 616원 적립,coupang_img\7851698172.jpg
2973,6787585858,maternity_baby,"베베숲 NEW 시그니처 위드블루 물티슈 70매 캡, 20개","85,000","63,400",(10매당 453원),6/7 도착 예정,(3549),"최대 3,170원 적립",coupang_img\6787585858.jpg
2974,7185633375,maternity_baby,"일동제약 비오비타 배배 유아 유산균, 90g, 1개","29,290","24,080","(10g당 2,676원)",내일(토) 도착 보장,(13174),"최대 1,204원 적립",coupang_img\7185633375.jpg
2975,7854052596,maternity_baby,"락피도 아연가득 면역젤리 15p, 225g, 1개","20,000","14,250",(10g당 633원),내일(토) 도착 보장,(559),최대 541원 적립,coupang_img\7854052596.jpg
2976,8059364752,maternity_baby,"페넬로페 프르미에 마누카 유아물티슈 캡형 70gsm, 70매, 10개","34,200","19,900",(10매당 284원),내일(토) 도착 보장,(11025),최대 855원 적립,coupang_img\8059364752.jpg
2977,1173057697,maternity_baby,"닥터라인 헤모키즈 맛있는 딸기맛 유아철분제, 120ml, 1개","27,990","26,750","(10ml당 2,229원)",내일(토) 도착 보장,(7825),"최대 1,241원 적립",coupang_img\1173057697.jpg
2978,1772226378,maternity_baby,"아토엔오투 굿 키즈 헤어 샴푸, 500g, 1개","14,800","12,740","(100g당 2,548원)",내일(토) 도착 보장,(1094),최대 637원 적립,coupang_img\1772226378.jpg
2979,7857883733,maternity_baby,"베베앙 오리지널 플러스 아기물티슈 캡형 55gsm, 100매, 20개","49,800","27,830",(10매당 139원),내일(토) 도착 보장,(290501),"최대 1,294원 적립",coupang_img\7857883733.jpg
2980,6601497920,maternity_baby,"그린핑거 촉촉한 자연보습 베이비로션, 500ml, 2개","78,600","27,970",(10ml당 280원),내일(토) 도착 보장,(30879),"최대 1,399원 적립",coupang_img\6601497920.jpg
2981,2201875839,maternity_baby,"[쿠팡수입] 코쿠보 열 냉각시트 어린이 성인 겸용 무향, 16개입, 2개","25,800","11,800",(1개입당 369원),내일(토) 도착 보장,(3450),최대 590원 적립,coupang_img\2201875839.jpg
2982,6056463340,maternity_baby,"마더케이 0.5단계 유아 칫솔 2종 세트, 크림베이지, 밀키퍼플, 올리브, 모던오렌지, 2개입, 2세트","16,000","9,900","(1개당 2,475원)",내일(토) 도착 보장,(2640),최대 495원 적립,coupang_img\6056463340.jpg
2983,7679414205,maternity_baby,"앱솔루트 센서티브 분유 2단계, 900g, 1개","34,000","33,000","(100g당 3,667원)",내일(토) 도착 보장,(9973),"최대 1,650원 적립",coupang_img\7679414205.jpg
2984,7828194275,maternity_baby,"세노비스 키즈 멀티비타민 미네랄, 120정, 1개","38,000","21,110",(1정당 176원),내일(토) 도착 보장,(15314),"최대 1,055원 적립",coupang_img\7828194275.jpg
2985,7967055870,maternity_baby,"아텍스 시나모롤 산리오 캐릭터 썸머향패치 18p, 혼합색상, 3개","15,000","12,000","(1개당 4,000원)",내일(토) 도착 보장,(1114),최대 600원 적립,coupang_img\7967055870.jpg
2986,6729142138,maternity_baby,"쿤달 딥 클린 항균 초극세모 어린이 칫솔 12종 세트, 혼합색상, 12개입, 1개","21,500","15,530","(1개당 1,294원)",내일(토) 도착 보장,(3849),최대 776원 적립,coupang_img\6729142138.jpg
2987,7098936585,maternity_baby,"쿠잉 베러업 팬티 기저귀, 88매, 특대형(XL)","29,750","28,080",(1개당 319원),내일(토) 도착 보장,(2873),"최대 1,404원 적립",coupang_img\7098936585.jpg
2988,252301180,maternity_baby,"코멧 시그니처 아기물티슈, 100매, 20팩","36,900","25,190",(10매당 126원),내일(토) 도착 보장,(274501),"최대 1,250원 적립",coupang_img\252301180.jpg
2989,6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 5단계, 184매","109,600","69,960",(1개당 380원),내일(토) 도착 보장,(50970),"최대 3,498원 적립",coupang_img\6359859813.jpg
2990,1634685460,maternity_baby,"보타니컬테라피 키즈 워셔블 썬크림60ml, 60ml, 1개","20,000","11,470","(10ml당 1,912원)",내일(토) 도착 보장,(1192),최대 574원 적립,coupang_img\1634685460.jpg
2991,5585414571,maternity_baby,"블랑슈 프리미엄 더블랙 아기물티슈 캡형 75평량, 75g, 70매, 10개","31,900","17,880",(10매당 255원),내일(토) 도착 보장,(10535),최대 844원 적립,coupang_img\5585414571.jpg
2992,38700251,maternity_baby,"순둥이 베이직 무향 엠보싱 유아물티슈 캡형, 55g, 100매입, 10개","21,400","20,750",(10매당 208원),내일(토) 도착 보장,(16201),최대 985원 적립,coupang_img\38700251.jpg
2993,19922676,maternity_baby,"페리오키즈 어린이 칫솔 4단계, 랜덤 발송, 1개입, 10개입","17,900","12,940","(1개당 1,294원)",내일(토) 도착 보장,(1771),최대 647원 적립,coupang_img\19922676.jpg
2994,7748336955,maternity_baby,"앱솔루트 센서티브 분유 1단계, 900g, 1개","38,820","33,000","(100g당 3,667원)",내일(토) 도착 보장,(856),"최대 1,650원 적립",coupang_img\7748336955.jpg
2995,6957011759,maternity_baby,"하이비 모유실감 추달린 스트로우 2p, 2세트","15,000","10,000","(1개당 5,000원)",내일(토) 도착 보장,(2705),최대 500원 적립,coupang_img\6957011759.jpg
2996,7257803255,maternity_baby,"일리윤 MD 레드이치 가려움 케어 크림 무향, 330ml, 1개","33,900","18,850",(10ml당 571원),내일(토) 도착 보장,(2650),최대 848원 적립,coupang_img\7257803255.jpg
2997,7940108189,maternity_baby,"팸퍼스 에어차차 썸머팬티, 5단계, 156매","87,900","72,850",(1개당 467원),내일(토) 도착 보장,(9706),"최대 3,643원 적립",coupang_img\7940108189.jpg
2998,6099364406,maternity_baby,"[퓨어닷]소독티슈 식약처 허가, 10팩, 30매","25,900","24,900",(10매당 830원),내일(토) 도착 보장,(773),"최대 1,245원 적립",coupang_img\6099364406.jpg
2999,113551388,maternity_baby,"브라운 귀 적외선 체온계 IRT-6510, 1개","78,010","72,100","(1개당 72,100원)",내일(토) 도착 보장,(4897),"최대 3,605원 적립",coupang_img\113551388.jpg
3000,6961863956,maternity_baby,"조르단 어린이 칫솔 스텝 3단계, 랜덤 발송, 1개입, 6개","23,400","15,780","(1개당 2,630원)",내일(토) 도착 보장,(9699),최대 710원 적립,coupang_img\6961863956.jpg
3001,5933584598,maternity_baby,"오가베베 버블 유아 이너클렌저, 300ml, 2개","30,800","29,500","(100ml당 4,917원)",내일(토) 도착 보장,(1401),"최대 1,475원 적립",coupang_img\5933584598.jpg
